19	60
22	90
23	40
19	50
20	40
19	50
20	40
19	50
20	40
19	50
20	40
22	40
23	40
13	40
14	50
13	40
14	40
13	40
14	40
11	40
17	40
19	50
20	40
11	50
4368	9829
11600	2234
1120	381
40	340
32	71
40	160
24	60
32	50
24	150
32	50
200	140
200	50
24	632
32	261
24	270
32	300
6	952
5	320
128	90
3	150
1	40
32	261
8	70
200	70
32	60
304	290
32	231
304	150
304	601
304	191
304	571
64	80
304	290
304	191
304	310
304	131
128	121
304	290
304	130
304	120
304	361
304	240
304	200
304	240
304	70
256	160
304	190
304	311
304	141
304	171
304	141
304	301
304	70
304	70
304	80
304	80
304	70
304	351
304	140
200	160
200	90
24	100
24	330
32	361
8	731
8	230
8	71
10	171
9	80
9	1282
128	350
128	270
5	90
192	191
4	50
3	61
128	210
2	80
11	70
32	260
8	51
200	281
304	361
304	601
304	100
512	801
304	390
304	410
304	250
304	271
304	170
304	270
304	271
304	311
304	361
304	181
304	541
304	151
304	290
304	201
304	250
304	130
304	110
304	260
304	120
304	101
304	221
304	110
304	121
304	161
304	310
304	111
304	190
200	90
200	80
24	110
64	300
24	141
32	321
4	691
4	531
4	150
10	90
9	141
9	70
128	291
128	90
6	61
3	60
128	291
2	60
5	922
11	50
32	150
8	70
200	90
304	340
304	381
304	440
304	100
304	201
1024	461
304	381
304	190
304	240
304	170
304	111
304	561
304	130
304	231
304	101
304	240
304	80
304	240
304	80
304	81
304	351
304	90
304	81
304	430
304	170
304	80
304	140
304	251
304	90
304	80
304	80
88	681
32	421
88	1162
88	671
368	411
80	521
32	70
80	170
80	171
80	50
80	1573
64	60
80	40
80	60
80	50
80	50
128	371
80	50
80	70
80	51
80	661
80	40
80	40
80	40
80	300
256	501
80	120
80	241
80	221
80	240
80	261
80	321
80	110
80	281
80	110
80	201
80	90
80	181
80	100
80	290
80	100
80	150
512	221
80	401
80	80
80	100
80	211
80	81
80	90
80	241
80	70
80	100
80	682
80	80
80	150
80	460
80	100
80	70
80	60
80	70
80	70
80	60
80	60
80	90
80	60
80	70
80	60
80	70
80	60
80	60
80	70
80	60
80	70
80	60
80	80
1024	381
80	110
80	60
80	70
80	70
80	70
80	60
80	60
80	60
80	60
80	80
80	70
80	60
80	71
80	60
80	60
80	70
80	60
80	70
80	91
80	921
80	111
80	90
80	61
80	60
80	60
80	60
80	60
80	160
80	60
80	60
80	60
80	80
80	60
80	60
80	60
80	70
80	140
80	60
80	70
80	100
80	161
80	90
80	60
80	70
80	60
80	60
80	60
80	61
80	60
80	70
80	60
80	70
80	140
80	140
80	121
80	71
80	70
80	60
80	60
80	60
80	160
80	60
80	60
80	80
2048	581
80	210
80	70
80	160
80	161
80	60
80	60
80	60
80	70
80	60
80	130
80	150
80	90
80	60
80	60
80	70
80	70
80	60
80	61
80	61
80	71
80	80
80	70
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	70
80	70
80	140
80	70
80	70
80	70
80	70
80	70
80	80
80	60
80	70
80	60
80	80
80	60
80	70
80	70
80	60
80	150
80	311
80	130
80	60
80	60
80	60
80	80
80	70
80	60
80	60
80	60
80	60
80	60
80	60
80	71
80	61
80	60
80	80
80	71
80	71
80	60
80	60
80	70
80	60
80	60
80	60
80	60
80	70
80	70
80	70
80	60
80	60
80	70
80	60
80	70
80	60
80	60
80	70
80	80
80	60
80	60
80	70
80	60
80	60
80	70
80	60
80	60
80	60
80	60
80	90
80	60
80	60
80	60
80	60
80	60
80	70
80	70
80	60
80	60
80	80
80	70
80	60
80	60
80	60
80	70
80	70
80	60
80	70
80	60
80	60
80	170
80	60
80	160
80	60
80	60
80	70
80	60
80	60
80	60
80	60
80	70
80	80
4096	561
80	230
80	80
80	60
80	60
80	70
80	70
80	70
80	60
80	60
80	80
80	71
80	70
80	70
80	70
80	60
80	60
80	60
80	60
80	60
80	60
80	80
80	190
80	90
80	91
80	90
80	70
80	150
80	60
80	70
80	80
80	60
80	90
80	71
80	70
80	70
80	70
80	60
80	60
80	61
80	71
80	60
80	90
80	60
80	60
80	60
80	60
80	60
80	70
80	60
80	60
80	70
80	70
80	90
80	60
80	60
80	60
80	60
80	61
80	71
80	60
80	60
80	60
80	60
80	91
80	60
80	60
80	61
80	71
80	60
80	60
80	60
80	60
80	60
80	80
80	60
80	60
80	60
80	70
80	60
80	60
80	60
80	70
80	60
80	60
80	80
80	70
80	70
80	70
80	60
80	60
80	61
80	70
80	60
80	60
80	70
80	90
80	61
80	70
80	481
80	101
80	70
80	100
80	71
80	60
80	60
80	141
80	80
80	70
80	70
80	71
80	80
80	70
80	80
80	70
80	61
80	70
80	140
80	71
80	70
80	80
80	70
80	70
80	70
80	70
80	80
80	70
80	70
80	100
80	70
80	70
80	70
80	70
80	70
80	70
80	70
80	70
80	100
80	561
80	70
80	70
80	70
80	70
80	70
80	71
80	70
80	70
80	70
80	71
80	120
80	70
80	81
80	80
80	70
80	100
80	80
80	70
80	70
80	70
80	70
80	90
80	70
80	70
80	80
80	80
80	80
80	81
80	70
80	80
80	70
80	130
80	70
80	70
80	70
80	80
80	71
80	70
80	70
80	70
80	70
80	70
80	91
80	70
80	70
80	80
80	81
80	70
80	70
80	70
80	70
80	70
80	100
80	90
80	70
80	80
80	80
80	70
80	70
80	70
80	70
80	70
80	70
80	90
80	71
80	81
80	70
80	70
80	70
80	71
80	70
80	70
80	70
80	70
80	140
80	70
80	70
80	70
80	70
80	70
80	70
80	70
80	70
80	70
80	70
80	90
80	70
80	70
80	70
80	70
80	70
80	70
80	100
80	70
80	70
80	90
80	71
80	70
80	70
80	70
80	70
80	70
80	70
80	71
80	70
80	100
80	130
80	70
80	70
80	71
80	70
80	70
80	70
80	80
80	70
80	70
80	70
80	90
8192	491
80	290
80	140
80	70
80	80
80	60
80	60
80	60
80	60
80	70
80	80
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	70
80	70
80	60
80	60
80	60
80	70
80	70
80	70
80	60
80	70
80	70
80	70
80	80
80	70
80	71
80	60
80	60
80	60
80	61
80	60
80	60
80	60
80	80
80	160
80	90
80	71
80	70
80	80
80	60
80	60
80	60
80	70
80	70
80	80
80	70
80	70
80	61
80	60
80	60
80	60
80	60
80	70
80	70
80	60
80	80
80	70
80	70
80	70
80	60
80	60
80	70
80	60
80	60
80	71
80	80
80	71
80	61
80	70
80	60
80	60
80	60
80	60
80	61
80	61
80	60
80	80
80	70
80	60
80	71
80	70
80	60
80	70
80	70
80	70
80	71
80	70
80	90
80	70
80	70
80	61
80	70
80	60
80	60
80	70
80	60
80	70
80	90
80	61
80	60
80	70
80	60
80	70
80	70
80	71
80	70
80	60
80	60
80	91
80	60
80	60
80	60
80	60
80	60
80	60
80	71
80	70
80	70
80	70
80	80
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	90
80	70
80	60
80	60
80	60
80	60
80	70
80	70
80	61
80	70
80	70
80	90
80	60
80	60
80	60
80	60
80	60
80	70
80	61
80	60
80	70
80	70
80	81
80	70
80	61
80	60
80	60
80	60
80	61
80	60
80	60
80	70
80	80
80	70
80	70
80	70
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	80
80	61
80	70
80	60
80	70
80	60
80	70
80	61
80	60
80	70
80	70
80	80
80	70
80	60
80	70
80	71
80	61
80	60
80	70
80	70
80	70
80	90
80	70
80	60
80	70
80	60
80	70
80	60
80	70
80	60
80	60
80	70
80	80
80	70
80	60
80	60
80	70
80	61
80	70
80	60
80	60
80	61
80	161
80	80
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	70
80	80
80	70
80	70
80	60
80	60
80	60
80	60
80	70
80	60
80	60
80	60
80	80
80	70
80	60
80	60
80	60
80	60
80	60
80	70
80	70
80	61
80	70
80	80
80	60
80	70
80	60
80	60
80	60
80	60
80	60
80	70
80	70
80	80
80	60
80	60
80	161
80	151
80	160
80	60
80	60
80	60
80	61
80	60
80	81
80	60
80	60
80	70
80	61
80	60
80	70
80	70
80	61
80	60
80	60
80	90
80	60
80	60
80	60
80	61
80	60
80	60
80	60
80	60
80	60
80	80
80	71
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	70
80	70
80	90
80	70
80	60
80	70
80	60
80	61
80	70
80	60
80	60
80	60
80	60
80	81
80	60
80	60
80	60
80	60
80	61
80	60
80	70
80	70
80	60
80	80
80	70
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	61
80	70
80	80
80	60
80	70
80	60
80	60
80	60
80	70
80	60
80	60
80	60
80	160
80	91
80	60
80	71
80	60
80	70
80	70
80	70
80	60
80	70
80	60
80	90
80	70
80	60
80	60
80	60
80	60
80	70
80	70
80	70
80	60
80	61
80	80
80	70
80	60
80	60
80	70
80	70
80	60
80	60
80	70
80	70
80	70
80	80
80	60
80	70
80	111
80	60
80	70
80	60
80	60
80	70
80	70
80	80
80	70
80	60
80	70
80	60
80	70
80	60
80	70
80	60
80	61
80	60
80	90
80	71
80	71
80	60
80	70
80	60
80	60
80	60
80	60
80	60
80	60
80	91
80	60
80	60
80	70
80	70
80	60
80	71
80	70
80	60
80	60
80	90
80	70
80	60
80	60
80	60
80	60
80	60
80	60
80	70
80	60
80	60
80	90
80	60
80	60
80	60
80	60
80	60
80	60
80	70
80	60
80	70
80	60
80	80
80	60
80	70
80	81
80	60
80	60
80	70
80	60
80	71
80	70
80	80
80	70
80	61
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	61
80	80
80	70
80	60
80	60
80	60
80	60
80	60
80	60
80	70
80	71
80	70
80	80
80	60
80	60
80	60
80	60
80	70
80	60
80	60
256	200
352	711
128	401
20	942
8	521
96	511
192	611
384	341
96	41
192	50
384	40
96	40
192	50
384	50
96	40
192	50
384	50
96	50
192	50
384	50
96	40
192	40
384	50
96	40
192	40
384	41
96	50
192	40
384	40
96	70
192	51
96	40
192	40
96	40
192	40
384	50
96	50
192	50
384	51
96	60
192	50
384	50
96	40
192	40
384	40
96	70
192	331
96	60
192	80
96	60
192	80
384	70
96	80
192	70
384	60
96	81
192	90
384	100
96	70
192	70
384	60
9	60
64	581
32	1253
88	481
16	471
64	101
32	80
88	181
16	110
64	80
32	80
88	421
16	90
64	411
32	90
88	181
16	150
64	221
32	81
88	170
16	250
24	541
704	260
1408	1974
7976	661
32	501
32	450
320	220
32	101
32	170
48	290
640	1262
96	270
64	150
192	350
1280	611
128	401
384	140
2560	211
256	250
768	381
5120	411
512	170
1536	260
10240	651
1024	451
3072	320
20480	330
2048	301
6144	200
40960	531
4096	571
12288	201
81920	831
8192	290
24576	160
163840	22674
16384	551
49152	721
327680	28144
32768	1032
98304	1032
655360	13967
65536	1062
196608	2174
32	672
32	431
55848	411
32	451
32	1724
32	70
32	60
32	120
D3D12: Removing Device.
